date,avg_hourly_temperature,min_windchill,avg_relative_humidity,avg_dew_point,avg_wind_speed,max_wind_gust,wind_gust_dir_10s,avg_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_10,precipitation,sunlight
2017-03-28,3.85,-5.0,83.0,1.0,6.46,,,2.6,13.6,0.0,0.0,0.0,0.0,12.73
2017-03-27,2.88,,80.9,-0.2,10.04,,,2.1,14.3,0.0,0.0,0.0,0.0,12.67
2017-03-26,4.1,-3.0,72.0,-1.1,7.54,,,3.1,13.9,0.0,0.0,0.0,0.0,12.6
2017-03-25,3.06,-4.0,76.9,-1.2,5.88,,,2.8,13.3,0.0,0.0,0.0,0.0,12.53
2017-03-24,-0.07,-7.0,86.5,-2.1,13.83,39.0,15.0,2.9,17.9,0.0,0.0,0.0,0.0,12.47
2017-03-23,-0.72,-8.0,83.9,-3.3,7.33,,,3.1,17.4,0.0,0.0,0.0,0.0,12.38
2017-03-22,-0.16,-5.0,77.6,-3.6,8.0,,,2.5,18.0,0.0,0.0,0.0,0.0,12.32
2017-03-21,-1.65,-12.0,57.4,-9.0,23.08,54.0,14.0,2.5,20.4,0.0,0.0,0.0,0.0,12.23
2017-03-20,-5.42,-15.0,57.9,-12.7,10.04,35.0,35.0,2.6,23.2,0.0,0.0,0.0,0.0,12.17
2017-03-19,0.38,-8.0,66.0,-6.1,17.08,50.0,30.0,2.6,16.9,0.0,0.0,0.0,1.0,12.1
2017-03-18,3.72,-4.0,75.8,-0.4,12.79,69.0,32.0,2.3,12.9,0.0,0.0,0.0,0.0,12.03
2017-03-17,0.1,-10.0,79.7,-3.4,12.75,37.0,14.0,3.2,18.8,0.0,0.0,0.0,0.2,11.97
2017-03-16,0.95,-2.0,87.6,-1.0,5.42,,,3.7,16.7,0.0,0.0,0.0,4.3,11.88
2017-03-15,1.32,-8.0,70.5,-4.4,6.33,32.0,35.0,3.7,16.9,0.0,0.0,0.0,0.0,11.82
2017-03-14,-2.25,-15.0,71.7,-6.9,10.54,32.0,17.0,4.5,20.2,0.0,0.0,0.0,0.0,11.73
2017-03-13,-10.89,-23.0,74.0,-14.7,16.5,35.0,16.0,3.1,28.4,0.0,0.0,0.0,0.0,11.67
2017-03-12,-14.28,-23.0,75.6,-17.7,15.22,37.0,16.0,2.6,32.2,0.0,0.0,0.0,1.9,11.6
2017-03-11,-17.0,-27.0,78.7,-19.9,11.75,,,2.4,35.0,0.0,0.0,0.0,2.1,11.53
2017-03-10,-17.48,-28.0,76.1,-20.7,15.25,,,2.6,35.1,0.0,0.0,0.0,1.8,11.47
2017-03-09,-18.2,-28.0,69.5,-22.5,9.04,,,3.5,36.4,0.0,0.0,0.0,0.2,11.38
2017-03-08,-19.24,-31.0,73.3,-22.8,11.39,,,2.7,37.2,0.0,0.0,0.0,1.1,11.32
2017-03-07,-16.0,-29.0,74.5,-19.6,12.25,32.0,32.0,2.7,34.0,0.0,0.0,0.0,0.0,11.25
2017-03-06,-13.15,-23.0,81.9,-15.6,12.04,,,2.6,31.1,0.0,0.0,0.0,3.1,11.17
2017-03-05,-13.9,-22.0,75.3,-17.4,6.75,,,3.0,31.7,0.0,0.0,0.0,0.4,11.12
2017-03-04,-12.26,-24.0,81.1,-14.8,17.58,46.0,3.0,2.3,26.6,0.0,0.0,0.0,1.5,11.05
2017-03-03,-0.76,-11.0,66.5,-7.0,13.04,44.0,36.0,2.9,16.9,0.0,0.0,0.0,0.0,10.97
2017-03-02,-7.15,-21.0,73.8,-11.4,9.62,,,3.3,25.3,0.0,0.0,0.0,0.0,10.9
2017-03-01,-11.04,-18.0,75.4,-14.6,7.33,,,3.0,29.4,0.0,0.0,0.0,0.0,10.83
2017-02-28,-9.96,-19.0,75.6,-13.6,7.5,,,3.2,28.1,0.0,0.0,0.0,0.0,10.75
2017-02-27,-11.13,-23.0,65.8,-16.7,6.92,,,3.2,28.1,0.0,0.0,0.0,0.0,10.68
2017-02-26,-11.52,-22.0,72.5,-15.6,12.67,44.0,35.0,2.5,28.7,0.0,0.0,0.0,0.3,10.62
2017-02-25,-7.95,-17.0,84.2,-10.2,10.62,33.0,33.0,2.7,26.3,0.0,0.0,0.0,2.2,10.53
2017-02-24,-7.8,-16.0,79.4,-10.8,9.25,,,2.6,25.1,0.0,0.0,0.0,0.2,10.47
2017-02-23,-3.77,-9.0,70.6,-8.5,6.88,,,2.7,20.8,0.0,0.0,0.0,0.0,10.4
2017-02-22,-3.42,-9.0,75.7,-7.2,10.12,,,2.5,21.4,0.0,0.0,0.0,0.0,10.33
2017-02-21,0.3,-6.0,82.5,-2.4,7.04,,,2.8,16.9,0.0,0.0,0.0,0.0,10.25
2017-02-20,-0.22,-4.0,87.8,-2.0,4.96,,,2.2,18.2,0.0,0.0,0.0,0.0,10.2
2017-02-19,1.05,,93.3,0.1,9.0,33.0,14.0,1.9,16.8,0.0,0.0,0.0,4.8,10.13
2017-02-18,0.57,-4.0,84.5,-1.9,10.96,33.0,11.0,3.0,17.2,0.0,0.0,0.0,0.5,10.07
2017-02-17,3.86,-2.0,65.9,-2.2,10.04,59.0,32.0,2.9,14.3,0.0,0.0,0.0,0.0,10.0
2017-02-16,6.2,,68.3,0.6,6.29,28.0,31.0,3.2,10.8,0.0,2.1,0.0,0.0,9.93
2017-02-15,7.28,,55.6,-1.5,6.46,,,4.3,9.7,0.0,3.3,0.0,0.0,9.87
2017-02-14,3.4,-4.0,67.6,-2.3,9.38,,,3.6,13.6,0.0,0.0,0.0,0.0,9.8
2017-02-13,4.03,,56.7,-4.0,9.54,33.0,26.0,3.4,13.0,0.0,0.0,0.0,0.0,9.73
2017-02-12,1.36,-9.0,47.7,-8.8,12.88,35.0,22.0,3.1,16.8,0.0,0.0,0.0,0.0,9.67
2017-02-11,-2.76,-14.0,59.7,-10.1,12.54,41.0,28.0,3.3,21.6,0.0,0.0,0.0,0.0,9.6
2017-02-10,-11.22,-21.0,83.5,-13.5,8.88,,,3.7,30.1,0.0,0.0,0.0,1.0,9.53
2017-02-09,-14.11,-27.0,74.2,-17.8,7.5,,,4.6,32.9,0.0,0.0,0.0,0.7,9.47
2017-02-08,-17.15,-27.0,69.0,-21.6,11.12,,,3.3,34.6,0.0,0.0,0.0,0.0,9.4
2017-02-07,-21.39,-33.0,74.8,-24.7,7.71,,,3.2,40.4,0.0,0.0,0.0,0.2,9.33
2017-02-06,-21.83,-30.0,80.5,-24.3,7.71,,,3.2,40.4,0.0,0.0,0.0,1.3,9.27
2017-02-05,-19.33,-29.0,80.0,-21.9,8.71,,,2.9,37.9,0.0,0.0,0.0,0.7,9.2
2017-02-04,-15.68,-23.0,80.4,-18.3,6.96,,,2.8,33.6,0.0,0.0,0.0,0.9,9.13
2017-02-03,-12.95,-20.0,82.2,-15.4,8.54,,,3.0,30.4,0.0,0.0,0.0,0.4,9.07
2017-02-02,-12.24,-22.0,74.5,-16.1,5.88,,,4.2,30.8,0.0,0.0,0.0,0.2,9.02
2017-02-01,-9.12,-18.0,78.2,-12.3,11.08,28.0,33.0,2.8,28.0,0.0,0.0,0.0,0.0,8.95
2017-01-31,-10.03,-21.0,81.0,-12.7,13.62,43.0,31.0,2.5,26.4,0.0,0.0,0.0,1.1,8.88
2017-01-30,-0.61,-11.0,60.6,-7.5,24.08,63.0,31.0,2.5,18.6,0.0,0.0,0.0,0.6,8.83
2017-01-29,2.2,-5.0,63.3,-4.3,7.62,29.0,31.0,3.6,16.4,0.0,0.0,0.0,0.0,8.77
2017-01-28,2.56,-4.0,62.0,-4.1,7.54,,,3.5,14.9,0.0,0.0,0.0,0.0,8.7
2017-01-27,1.77,-5.0,56.7,-6.0,11.42,,,3.4,17.1,0.0,0.0,0.0,0.0,8.67
2017-01-26,-3.07,-15.0,76.3,-7.0,8.38,,,3.5,21.4,0.0,0.0,0.0,0.0,8.6
2017-01-25,-8.68,-15.0,92.5,-9.7,5.38,,,4.0,26.0,0.0,0.0,0.0,0.0,8.55
2017-01-24,-7.54,-14.0,95.5,-8.1,1.25,,,3.3,24.9,0.0,0.0,0.0,0.0,8.5
2017-01-23,-9.12,-10.0,94.9,-9.8,1.12,,,3.2,27.1,0.0,0.0,0.0,0.0,8.43
2017-01-22,-8.48,-11.0,95.2,-9.1,2.38,,,2.4,25.6,0.0,0.0,0.0,0.0,8.38
2017-01-21,-6.53,-11.0,97.1,-6.9,5.79,,,3.3,24.8,0.0,0.0,0.0,0.0,8.33
2017-01-20,-1.78,-9.0,76.2,-6.0,5.38,,,3.9,18.5,0.0,0.0,0.0,0.0,8.28
2017-01-19,1.68,-4.0,73.1,-2.7,6.17,,,3.9,16.6,0.0,0.0,0.0,0.0,8.23
2017-01-18,3.67,-2.0,72.3,-1.0,5.67,,,3.8,14.4,0.0,0.0,0.0,0.0,8.18
2017-01-17,3.22,-1.0,74.5,-0.9,6.04,,,3.9,14.7,0.0,0.0,0.0,0.0,8.13
2017-01-16,-1.29,-10.0,65.8,-6.9,9.54,,,3.7,19.1,0.0,0.0,0.0,0.0,8.1
2017-01-15,0.22,-8.0,65.1,-5.8,8.21,,,3.4,16.5,0.0,0.0,0.0,0.0,8.05
2017-01-14,-5.13,-17.0,65.6,-10.7,8.75,,,3.7,24.4,0.0,0.0,0.0,0.0,8.0
2017-01-13,-10.41,-22.0,69.0,-15.3,8.17,,,4.0,29.2,0.0,0.0,0.0,0.0,7.97
2017-01-12,-19.05,-32.0,74.5,-22.5,10.46,,,3.6,37.5,0.0,0.0,0.0,0.0,7.92
2017-01-11,-12.95,-29.0,70.7,-17.2,20.46,63.0,35.0,2.8,33.2,0.0,0.0,0.0,0.0,7.88
2017-01-10,-21.12,-34.0,79.0,-23.8,12.0,46.0,34.0,3.0,39.4,0.0,0.0,0.0,0.7,7.85
2017-01-09,-18.44,-26.0,83.1,-20.6,9.25,,,2.8,36.5,0.0,0.0,0.0,4.0,7.82
2017-01-08,-19.47,-29.0,79.4,-22.1,9.04,,,2.4,37.5,0.0,0.0,0.0,0.4,7.77
2017-01-07,-17.3,-30.0,81.0,-19.8,12.5,32.0,35.0,2.4,35.8,0.0,0.0,0.0,0.0,7.75
2017-01-06,-14.67,-23.0,84.8,-16.7,13.42,32.0,14.0,2.6,32.6,0.0,0.0,0.0,0.4,7.7
2017-01-05,-9.18,-20.0,92.5,-10.2,8.08,,,2.7,28.7,0.0,0.0,0.0,1.8,7.68
2017-01-04,-10.59,-20.0,87.1,-12.3,8.96,,,3.1,28.9,0.0,0.0,0.0,0.0,7.65
2017-01-03,-17.55,-24.0,84.5,-19.5,6.58,,,3.2,35.1,0.0,0.0,0.0,0.0,7.63
2017-01-02,-19.21,-26.0,86.4,-20.9,3.67,,,3.5,36.0,0.0,0.0,0.0,0.2,7.6
2017-01-01,-11.13,-19.0,77.2,-14.5,11.08,32.0,31.0,2.5,30.9,0.0,0.0,0.0,0.2,7.58
2016-12-31,-5.16,-15.0,86.2,-7.1,12.58,35.0,31.0,2.3,23.6,0.0,0.0,0.0,2.1,7.57
2016-12-30,-5.23,-13.0,78.4,-8.5,9.83,32.0,32.0,2.9,23.1,0.0,0.0,0.0,0.0,7.53
2016-12-29,-6.55,-14.0,61.5,-12.9,7.5,,,3.0,25.6,0.0,0.0,0.0,0.0,7.52
2016-12-28,-1.93,-11.0,58.5,-9.1,13.21,41.0,31.0,2.6,20.8,0.0,0.0,0.0,0.0,7.5
2016-12-27,-5.15,-14.0,68.6,-10.2,10.42,,,2.9,23.5,0.0,0.0,0.0,0.0,7.5
2016-12-26,-17.73,-31.0,79.2,-20.5,8.88,,,3.0,35.3,0.0,0.0,0.0,0.2,7.5
2016-12-25,-18.43,-29.0,82.6,-20.7,6.58,,,2.2,36.6,0.0,0.0,0.0,1.2,7.48
2016-12-24,-12.17,-22.0,88.3,-13.7,14.12,,,2.2,29.4,0.0,0.0,0.0,5.4,7.47
2016-12-23,-6.1,-15.0,88.7,-7.7,11.67,,,2.5,23.1,0.0,0.0,0.0,0.2,7.47
2016-12-22,-1.1,-8.0,64.6,-7.2,7.08,,,3.8,19.6,0.0,0.0,0.0,0.0,7.47
2016-12-21,-0.66,-9.0,58.3,-8.1,11.88,32.0,27.0,3.1,18.9,0.0,0.0,0.0,0.0,7.47
2016-12-20,-4.01,-12.0,60.5,-10.7,7.54,,,3.5,22.6,0.0,0.0,0.0,0.0,7.47
2016-12-19,0.81,-6.0,52.4,-8.1,15.75,63.0,28.0,2.7,17.0,0.0,0.0,0.0,0.0,7.47
2016-12-18,-1.6,-14.0,58.5,-8.9,13.5,54.0,28.0,2.5,21.9,0.0,0.0,0.0,0.0,7.47
2016-12-17,-20.04,-32.0,82.2,-22.3,5.62,,,3.6,37.4,0.0,0.0,0.0,0.3,7.48
2016-12-16,-21.79,-31.0,80.3,-24.3,6.5,,,3.4,39.2,0.0,0.0,0.0,0.2,7.5
2016-12-15,-18.54,-29.0,77.2,-21.6,8.83,,,3.2,37.1,0.0,0.0,0.0,0.0,7.52
2016-12-14,-14.85,-26.0,71.1,-19.1,6.46,,,4.1,31.9,0.0,0.0,0.0,0.0,7.5
2016-12-13,-13.46,-23.0,61.8,-19.4,16.0,44.0,28.0,2.7,32.8,0.0,0.0,0.0,0.0,7.52
2016-12-12,-13.4,-26.0,68.6,-18.0,18.21,37.0,31.0,2.5,32.0,0.0,0.0,0.0,0.0,7.53
2016-12-11,-20.11,-34.0,69.4,-24.3,17.71,39.0,28.0,2.2,38.1,0.0,0.0,0.0,0.0,7.57
2016-12-10,-21.38,-31.0,79.6,-24.0,8.88,,,2.4,39.5,0.0,0.0,0.0,0.2,7.6
2016-12-09,-20.92,-32.0,76.5,-24.0,12.04,28.0,15.0,2.5,38.7,0.0,0.0,0.0,0.2,7.62
2016-12-08,-21.37,-29.0,80.2,-23.9,5.08,,,3.2,39.2,0.0,0.0,0.0,0.2,7.63
2016-12-07,-20.25,-30.0,77.6,-23.2,10.71,,,2.2,38.0,0.0,0.0,0.0,0.2,7.67
2016-12-06,-18.82,-29.0,75.5,-22.1,15.71,33.0,32.0,2.1,36.7,0.0,0.0,0.0,0.6,7.68
2016-12-05,-16.96,-29.0,73.3,-20.6,20.54,43.0,32.0,2.0,34.9,0.0,0.0,0.0,0.9,7.72
2016-12-04,-6.58,-25.0,71.5,-11.0,17.71,46.0,32.0,2.1,26.1,0.0,0.0,0.0,0.9,7.75
2016-12-03,-1.1,-8.0,73.0,-5.6,8.29,,,2.5,19.1,0.0,0.0,0.0,0.0,7.78
2016-12-02,-4.68,-12.0,93.1,-5.7,9.29,33.0,19.0,2.3,23.7,0.0,0.0,0.0,0.0,7.82
2016-12-01,-4.77,-12.0,96.0,-5.3,4.96,,,2.6,23.1,0.0,0.0,0.0,0.4,7.85
2016-11-30,-7.25,-14.0,96.0,-7.8,12.42,,,2.2,25.1,0.0,0.0,0.0,0.5,7.9
2016-11-29,-6.25,-12.0,97.0,-6.7,5.88,,,2.5,25.1,0.0,0.0,0.0,0.0,7.92
2016-11-28,-3.36,-13.0,92.0,-4.5,6.29,,,2.3,20.2,0.0,0.0,0.0,0.0,7.97
2016-11-27,-2.23,-7.0,90.7,-3.5,7.08,,,2.0,20.4,0.0,0.0,0.0,0.0,8.02
2016-11-26,-2.45,-9.0,89.0,-4.1,8.17,,,2.5,20.4,0.0,0.0,0.0,0.0,8.05
2016-11-25,-0.18,-6.0,78.2,-3.7,9.67,37.0,29.0,2.4,17.2,0.0,0.0,0.0,0.0,8.1
2016-11-24,-1.94,-12.0,76.2,-5.9,8.88,33.0,16.0,2.4,20.1,0.0,0.0,0.0,0.0,8.15
2016-11-23,-3.98,-10.0,90.9,-5.2,12.83,39.0,14.0,1.8,22.0,0.0,0.0,0.0,0.0,8.18
2016-11-22,-2.6,-10.0,95.8,-3.2,13.0,35.0,15.0,1.7,20.5,0.0,0.0,0.0,0.0,8.25
2016-11-21,-3.61,-8.0,98.5,-3.8,8.04,,,1.6,21.6,0.0,0.0,0.0,0.0,8.3
2016-11-20,-3.54,-10.0,94.1,-4.4,12.42,,,1.8,21.6,0.0,0.0,0.0,0.0,8.33
2016-11-19,-3.47,-11.0,86.0,-5.5,16.17,37.0,13.0,2.0,21.4,0.0,0.0,0.0,0.4,8.38
2016-11-18,-3.83,-10.0,82.8,-6.3,9.96,,,2.4,22.1,0.0,0.0,0.0,0.0,8.45
2016-11-17,-4.37,-10.0,83.7,-6.7,8.88,,,2.0,21.8,0.0,0.0,0.0,0.0,8.5
2016-11-16,0.44,-6.0,82.7,-2.2,8.08,,,2.2,17.3,0.0,0.0,0.0,0.0,8.55
2016-11-15,0.54,-6.0,69.2,-4.8,6.83,,,2.9,18.0,0.0,0.0,0.0,0.7,8.62
2016-11-14,5.2,,62.0,-1.9,9.71,43.0,26.0,2.5,13.7,0.0,0.0,0.0,0.0,8.65
2016-11-13,6.49,,85.1,4.0,6.92,,,1.8,11.2,0.0,1.8,0.0,0.2,8.72
2016-11-12,6.82,,72.6,2.0,7.04,,,2.3,10.9,0.0,2.1,0.0,1.0,8.78
2016-11-11,6.97,,70.3,1.8,7.71,35.0,16.0,2.2,10.6,0.0,2.4,0.0,0.0,8.83
2016-11-10,5.6,-2.0,65.2,-1.1,14.21,46.0,17.0,2.3,12.8,0.0,0.2,0.0,0.0,8.9
2016-11-09,9.39,,57.0,1.1,10.0,32.0,32.0,2.5,8.3,0.0,4.7,0.0,0.0,8.97
2016-11-08,10.07,,68.5,4.2,5.21,,,2.8,6.8,0.0,6.2,1.2,0.0,9.02
2016-11-07,4.4,-3.0,82.9,1.5,9.17,,,,13.4,0.0,0.0,0.0,0.5,9.08
2016-11-06,5.4,,89.7,3.8,5.52,,,3.0,12.8,0.0,0.2,0.0,8.2,9.15
2016-11-05,8.71,,55.8,0.2,5.25,,,2.9,8.6,0.0,4.4,0.0,0.0,9.22
2016-11-04,9.04,,49.0,-1.9,6.92,,,2.7,6.5,0.0,6.5,1.4,0.0,9.27
2016-11-03,7.5,,65.5,-0.3,7.79,,,2.0,8.5,0.0,4.5,0.0,0.0,9.32
2016-11-02,0.99,-5.0,94.1,0.1,6.75,,,1.7,16.4,0.0,0.0,0.0,0.0,9.38
2016-11-01,-1.1,-7.0,94.9,-1.8,9.42,,,1.7,18.5,0.0,0.0,0.0,1.6,9.45
2016-10-31,1.64,-3.0,93.5,0.6,7.88,,,1.7,15.9,0.0,0.0,0.0,0.0,9.52
2016-10-30,3.85,,88.0,2.0,8.25,,,1.7,15.2,0.0,0.0,0.0,0.0,9.58
2016-10-29,3.99,,90.2,2.5,7.42,,,1.5,14.0,0.0,0.0,0.0,0.0,9.65
2016-10-28,2.23,,98.4,2.0,4.5,,,1.4,15.6,0.0,0.0,0.0,0.7,9.72
2016-10-27,2.19,,96.5,1.7,9.33,,,1.4,15.8,0.0,0.0,0.0,2.6,9.78
2016-10-26,3.76,,84.8,1.3,8.17,,,1.4,13.5,0.0,0.0,0.0,0.2,9.85
2016-10-25,2.62,,97.9,2.3,10.33,,,1.4,14.9,0.0,0.0,0.0,1.0,9.92
2016-10-24,2.5,,92.9,1.5,14.54,32.0,11.0,1.8,15.6,0.0,0.0,0.0,0.0,10.0
2016-10-23,3.94,-3.0,71.8,-1.1,9.96,35.0,10.0,2.6,13.8,0.0,0.0,0.0,0.0,10.05
2016-10-22,4.17,-5.0,66.7,-2.0,6.46,,,2.5,13.5,0.0,0.0,0.0,0.0,10.12
2016-10-21,6.28,,66.0,-0.3,9.33,43.0,32.0,2.6,11.2,0.0,1.8,0.0,0.0,10.18
2016-10-20,5.61,,69.4,0.0,9.5,,,2.3,10.9,0.0,2.0,0.0,0.0,10.25
2016-10-19,3.0,,85.2,0.6,6.62,,,2.0,13.0,0.0,0.0,0.0,0.0,10.33
2016-10-18,0.5,-4.0,77.3,-3.0,5.79,,,1.8,17.1,0.0,0.0,0.0,0.0,10.4
2016-10-17,0.6,-3.0,87.6,-1.2,8.75,,,1.5,17.5,0.0,0.0,0.0,0.0,10.47
2016-10-16,-0.02,-7.0,95.0,-0.8,9.79,28.0,12.0,1.5,18.5,0.0,0.0,0.0,2.3,10.53
2016-10-15,-0.8,-7.0,92.3,-1.9,6.83,,,1.9,18.4,0.0,0.0,0.0,0.5,10.6
2016-10-14,-1.2,-7.0,95.0,-1.9,10.54,28.0,6.0,2.1,19.1,0.0,0.0,0.0,11.1,10.67
2016-10-13,-0.41,-7.0,80.5,-3.5,13.04,37.0,9.0,2.4,18.8,0.0,0.0,0.0,0.0,10.73
2016-10-12,0.03,-8.0,78.6,-3.5,7.83,,,2.5,17.7,0.0,0.0,0.0,0.0,10.82
2016-10-11,0.27,-4.0,76.1,-3.7,8.25,,,2.3,17.0,0.0,0.0,0.0,0.0,10.88
2016-10-10,-0.85,-6.0,85.7,-3.0,8.0,,,1.6,18.7,0.0,0.0,0.0,0.0,10.95
2016-10-09,-0.82,-6.0,92.3,-1.9,12.62,35.0,35.0,1.5,17.7,0.0,0.0,0.0,4.4,11.02
2016-10-08,-0.29,-6.0,92.5,-1.4,14.71,32.0,13.0,1.6,18.1,0.0,0.0,0.0,4.7,11.08
2016-10-07,-1.17,-9.0,85.0,-3.5,15.21,41.0,13.0,2.1,19.9,0.0,0.0,0.0,0.2,11.15
2016-10-06,-1.57,-8.0,78.6,-5.0,8.42,,,2.0,18.4,0.0,0.0,0.0,0.0,11.23
2016-10-05,1.77,-6.0,74.2,-2.5,13.61,33.0,1.0,1.8,14.8,0.0,0.0,0.0,0.0,11.3
2016-10-04,5.6,,72.1,0.7,13.29,33.0,8.0,2.3,11.4,0.0,1.6,0.0,0.0,11.37
2016-10-03,7.1,,75.4,2.6,5.71,,,2.6,10.3,0.0,2.6,0.0,0.0,11.43
2016-10-02,7.12,,76.3,2.9,9.71,33.0,32.0,1.4,10.2,0.0,2.8,0.0,2.1,11.5
2016-10-01,7.64,,96.2,7.1,14.17,35.0,8.0,1.5,10.2,0.0,2.8,0.0,15.8,11.58
2016-09-30,10.23,,79.0,6.6,14.54,35.0,5.0,2.1,8.0,0.0,5.0,0.1,0.0,11.65
2016-09-29,10.15,,62.3,2.8,9.46,,,2.5,8.1,0.0,4.9,0.0,0.0,11.7
2016-09-28,8.85,,53.4,-0.9,12.08,39.0,16.0,2.5,8.9,0.0,4.0,0.0,0.0,11.78
2016-09-27,12.28,,49.1,1.4,12.54,37.0,31.0,2.5,7.8,0.0,5.2,0.2,0.0,11.85
2016-09-26,14.98,,52.3,4.2,10.62,33.0,17.0,2.5,2.2,0.0,10.8,5.8,0.0,11.93
2016-09-25,10.46,,54.5,0.7,8.12,,,2.2,8.0,0.0,5.0,0.1,0.0,12.0
2016-09-24,11.33,,59.5,2.6,14.21,56.0,32.0,2.0,6.5,0.0,6.5,1.4,1.6,12.07
2016-09-23,9.91,,80.6,6.7,17.54,43.0,17.0,1.7,7.5,0.0,5.5,0.4,0.0,12.13
2016-09-22,11.03,,62.3,3.6,15.12,44.0,17.0,2.2,7.5,0.0,5.5,0.4,0.0,12.22
2016-09-21,9.51,,66.1,2.6,7.0,,,2.1,8.3,0.0,4.7,0.0,0.0,12.28
2016-09-20,9.0,,72.9,3.9,6.67,32.0,1.0,2.0,8.8,0.0,4.2,0.0,0.0,12.35
2016-09-19,10.23,,66.8,4.0,9.96,32.0,1.0,1.9,7.0,0.0,6.0,1.1,0.0,12.42
2016-09-18,11.71,,70.4,6.1,17.54,54.0,29.0,1.8,5.5,0.0,7.5,2.5,0.0,12.5
2016-09-17,15.32,,70.9,9.6,9.04,35.0,29.0,2.0,2.4,0.0,10.6,5.6,11.3,12.57
2016-09-16,17.12,,54.4,6.4,7.25,,,2.5,1.0,0.0,12.0,7.0,0.0,12.62
2016-09-15,16.66,,57.7,7.3,7.21,,,2.3,1.2,0.0,11.8,6.8,0.0,12.7
2016-09-14,16.49,,54.6,6.2,7.62,30.0,28.0,1.9,2.0,0.0,11.1,6.0,0.0,12.77
2016-09-13,12.8,,57.6,3.2,12.38,35.0,24.0,1.8,5.2,0.0,7.8,2.8,0.0,12.85
2016-09-12,8.15,,66.3,1.7,7.54,,,2.0,9.3,0.0,3.7,0.0,0.0,12.9
2016-09-11,7.28,,79.1,3.8,20.0,52.0,33.0,1.0,9.6,0.0,3.4,0.0,0.0,12.98
2016-09-10,15.12,,53.1,5.0,12.33,43.0,30.0,1.5,2.1,0.0,10.8,5.8,0.0,13.05
2016-09-09,13.27,,64.4,6.1,11.12,,,1.5,4.4,0.0,8.6,3.6,0.0,13.13
2016-09-08,11.82,,74.8,7.3,12.5,41.0,31.0,1.6,6.7,0.0,6.3,1.3,0.3,13.18
2016-09-07,12.4,,67.0,5.4,8.08,,,1.7,5.8,0.0,7.2,2.2,0.0,13.25
2016-09-06,11.4,,77.6,7.2,7.38,,,1.6,5.8,0.0,7.2,2.2,0.9,13.33
2016-09-05,11.46,,66.6,5.4,13.08,,,1.4,5.9,0.0,7.1,2.1,0.0,13.38
2016-09-04,7.77,,75.2,3.5,7.83,,,1.2,10.1,0.0,2.9,0.0,0.0,13.47
2016-09-03,10.18,,80.3,6.8,16.42,43.0,32.0,1.1,6.8,0.0,6.2,1.1,0.0,13.53
2016-09-02,11.65,,87.7,9.6,14.17,39.0,29.0,1.7,6.5,0.0,6.5,1.5,4.3,13.6
2016-09-01,16.62,,70.0,10.2,11.19,39.0,33.0,2.2,0.1,0.0,12.9,8.0,,13.67
2016-08-31,19.29,,65.4,12.2,10.38,46.0,13.0,2.7,0.0,1.1,14.1,9.1,0.6,13.73
2016-08-30,17.35,,59.3,9.0,17.79,43.0,13.0,2.1,0.6,0.0,12.4,7.5,0.0,13.82
2016-08-29,13.02,,66.3,6.5,13.04,37.0,17.0,2.0,5.5,0.0,7.5,2.5,0.0,13.88
2016-08-28,10.81,,67.7,4.7,17.12,46.0,28.0,1.5,6.8,0.0,6.2,1.2,0.0,13.93
2016-08-27,15.0,,79.2,11.4,10.92,35.0,28.0,1.8,2.9,0.0,10.1,5.1,0.5,14.02
2016-08-26,15.55,,71.4,9.7,9.25,,,1.8,2.8,0.0,10.2,5.2,0.2,14.08
2016-08-25,14.9,,79.0,11.2,12.42,52.0,34.0,1.6,2.2,0.0,10.8,5.8,0.5,14.15
2016-08-24,15.61,,71.8,10.0,10.33,41.0,35.0,1.9,2.3,0.0,10.7,5.7,1.1,14.22
2016-08-23,13.19,,86.6,10.9,17.67,41.0,35.0,1.5,4.5,0.0,8.6,3.5,1.4,14.28
2016-08-22,13.53,,88.2,11.6,14.75,59.0,31.0,1.7,3.8,0.0,9.2,4.2,13.8,14.35
2016-08-21,17.92,,73.5,12.7,10.5,,,2.1,0.1,0.0,12.8,7.8,4.6,14.42
2016-08-20,18.62,,60.4,9.8,8.29,,,2.2,0.0,0.6,13.6,8.6,0.9,14.48
2016-08-19,15.75,,60.5,7.0,9.38,32.0,17.0,1.9,2.8,0.0,10.2,5.2,0.0,14.55
2016-08-18,15.9,,58.2,7.2,14.67,44.0,31.0,1.6,1.7,0.0,11.3,6.3,0.0,14.62
2016-08-17,18.41,,54.5,7.9,12.21,46.0,35.0,2.0,0.0,1.0,14.0,9.0,0.0,14.68
2016-08-16,20.55,,60.6,12.2,10.25,39.0,32.0,2.5,0.0,3.2,16.2,11.2,0.0,14.73
2016-08-15,21.19,,56.2,11.1,9.42,28.0,28.0,2.3,0.0,3.0,16.0,11.0,0.0,14.82
2016-08-14,20.05,,59.7,11.4,9.67,,,2.2,0.0,2.5,15.5,10.5,0.0,14.88
2016-08-13,20.62,,57.4,10.9,6.38,,,2.4,0.0,2.5,15.6,10.6,0.2,14.95
2016-08-12,18.64,,61.5,10.5,8.83,52.0,32.0,1.7,0.0,1.1,14.1,9.1,0.6,15.0
