date,max_temperature,avg_temperature,avg_hourly_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_visibility,min_visibility,max_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,sunlight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2016-05-12,13.3,6.6,7.27,-0.1,,,72,39.6,19,-2.5,-6.9,-11.1,20,12.08,6,43,1,103.1,102.9,102.7,95.04,94.81,94.63,,,,5.5,3.9,2.9,11.4,0,1.6,0,0,,,,05:38:00,21:23:00,15.75,5.63,21.38,5,5,14,14,1,1,,,,,,,,,,
2016-05-11,15.6,8.6,9.43,1.6,,,68,41,26,-0.8,-3.9,-6.3,22,11.04,1,35,3,102.6,102.47,102.4,94.59,94.45,94.37,,,,3.7,3.2,2.7,9.4,0,3.6,0,0,,,,05:39:00,21:21:00,15.7,5.65,21.35,6,6,14,14,2,2,,,,,,,,,,
2016-05-10,15.9,8.55,8.87,1.2,,,81,45.4,20,-1,-3.9,-8.4,19,8.75,2,35,34,102.7,102.48,102.3,94.59,94.43,94.27,,,,2.9,2.6,2.2,9.4,0,3.5,0,0,,,,05:41:00,21:20:00,15.65,5.68,21.33,5,5,15,15,1,3,,,,,,,,,,
2016-05-09,10.6,7.65,7.27,4.7,,,86,60,40,3.1,-0.4,-4.2,28,17.75,6,48,35,102.3,101.66,100.9,94.24,93.69,93.05,,,,14.8,4.1,1.7,10.3,0,2.6,0,0,,,,05:43:00,21:18:00,15.58,5.72,21.3,4,6,11,13,3,6,,,,,,,,,,
2016-05-08,20,13.6,12.97,7.2,,,66,40,15,4.2,-1.4,-9.9,38,25.88,15,67,30,100.9,100.08,99.3,92.96,92.33,91.67,,,,8.3,3.5,2.4,4.4,0,8.6,3.6,0,,,,05:45:00,21:16:00,15.52,5.75,21.27,5,6,18,18,6,12,,,,,,,,,,
2016-05-07,29.5,19.1,19.87,8.7,26,,49,26,11,2.1,-2.4,-5.7,26,13.54,5,33,21,101.6,100.64,99.3,93.73,92.88,91.74,,,,9.3,4.3,3,0,1.1,14.1,9.1,0,,,,05:47:00,21:14:00,15.45,5.78,21.23,6,6,29,29,12,12,,,,,,,,,,
2016-05-06,21.6,12.65,13.86,3.7,,,56,29.4,13,-2.2,-5.2,-8.4,15,6.04,1,32,28,102.5,102.17,101.7,94.56,94.22,93.77,,,,7.9,4.3,3,5.3,0,7.7,2.6,0,,,,05:49:00,21:13:00,15.4,5.82,21.22,5,6,21,21,9,9,,,,,,,,,,
2016-05-05,18.1,14.05,14,10,,,50,32.2,16,1.3,-3,-8.3,24,15.38,6,41,32,102.1,101.57,100.9,94.12,93.72,93.21,,,,3.8,3.2,2.7,4,0,9.1,4,0,,,,05:50:00,21:11:00,15.35,5.83,21.18,4,4,17,17,7,7,,,,,,,,,,
2016-05-04,28.8,20.05,20.9,11.3,26,,47,27.5,13,4.3,0.3,-2.2,22,12.21,6,43,35,100.9,100.76,100.5,93.19,93.03,92.78,,,,4.2,3.6,2.9,0,2,15.1,10.1,0.2,,,,05:52:00,21:09:00,15.28,5.87,21.15,6,6,28,28,11,12,,,,,,,,,,
2016-05-03,30,21.4,21.88,12.8,27,,49,26.8,12,3,0.2,-3.3,19,11.08,0,28,21,101.4,101.21,100.9,93.64,93.45,93.14,,,,4.2,3.5,2.8,0,3.4,16.4,11.4,0,,,,05:54:00,21:07:00,15.22,5.9,21.12,6,6,29,29,12,13,,,,,,,,,,
2016-05-02,28.3,18.64,19.93,9,26,,68,35.8,15,5,2.2,-1.3,14,7.92,3,,,101.9,101.66,101.4,94.02,93.84,93.59,,,,3.6,3.1,2.7,0,0.6,13.6,8.6,0,,,,05:56:00,21:05:00,15.15,5.93,21.08,5,5,28,28,8,9,,,,,,,,,,
2016-05-01,24.2,14.5,15.82,4.8,,,73,39.7,22,3.1,0.6,-3.4,15,9.79,4,27,29,102.5,102.15,101.8,94.47,94.23,93.91,,,,3.2,2.5,2.1,3.5,0,9.5,4.5,0,,,,05:58:00,21:04:00,15.1,5.97,21.07,6,6,21,21,5,6,,,,,,,,,,
2016-04-30,18.2,11.64,12.39,5.1,,,73,46.8,29,2.1,0.7,-1.1,19,11.62,5,35,20,102.5,102.33,101.9,94.48,94.37,94.01,,,,3.3,2.7,2.3,6.4,0,6.6,1.6,0,,,,06:00:00,21:02:00,15.03,6,21.03,4,5,16,18,6,7,,,,,,,,,,
2016-04-29,18.7,13.39,12.47,8.1,,,55,41.8,22,1.1,-0.7,-4.9,32,23.5,14,48,15,101.9,101.59,101.5,94,93.67,93.54,,,,3,2.8,2.6,4.6,0,8.4,3.4,0,,,,06:02:00,21:00:00,14.97,6.03,21,5,5,18,18,6,7,,,,,,,,,,
2016-04-28,15.8,10,10.43,4.2,,,74,48.5,30,1.2,-0.6,-2.4,36,22.29,9,56,15,102.2,102.01,101.6,94.24,94.04,93.7,,,,3.1,2.9,2.6,8,0,5,0,0,,,,06:04:00,20:58:00,14.9,6.07,20.97,4,4,15,15,7,7,,,,,,,,,,
2016-04-27,17.5,9.9,10.42,2.3,,,91,56.4,26,3.9,0.7,-2.9,21,13.17,5,35,16,102.1,101.87,101.6,94.1,93.89,93.67,,,,3.1,2.7,2.4,8.1,0,4.9,0,0.2,,,,06:07:00,20:56:00,14.82,6.12,20.93,5,5,17,17,4,4,,,,,,,,,,
2016-04-26,15.1,8.55,7.97,2,,,96,74.8,46,4.9,3.3,1.8,22,10.67,4,,,101.8,101.67,101.5,93.78,93.66,93.53,,,,3.2,2.3,1.8,9.4,0,3.5,0,0,,,0,06:09:00,20:55:00,14.77,6.15,20.92,4,5,14,14,2,2,,,,,,,,,,
2016-04-25,5.1,3.4,3.23,1.7,,,96,89.1,81,3,1.6,0.2,16,7.58,1,,,101.9,101.74,101.6,93.79,93.68,93.54,,,,2.3,2.1,1.8,14.6,0,0,0,0.2,,,0,06:11:00,20:53:00,14.7,6.18,20.88,3,3,5,5,0,1,,,,,,,,,,
2016-04-24,3.7,2.45,2.15,1.2,,,97,89,82,1,0.5,-0.1,20,14.21,10,,,101.8,101.64,101.6,93.7,93.58,93.5,,,,2.1,1.9,1.8,15.6,0,0,0,1.2,,,0,06:13:00,20:51:00,14.63,6.22,20.85,3,3,5,5,1,2,,,,,,,,,,
2016-04-23,6.2,3.6,4.06,1,,,96,75.6,57,2.1,0,-2.3,23,17.58,10,37,13,101.8,101.76,101.7,93.76,93.71,93.67,,,,2.6,2.4,2.2,14.4,0,0,0,5.6,,,0,06:15:00,20:49:00,14.57,6.25,20.82,3,3,10,10,0,4,,,,,,,,,,
2016-04-22,9.8,6.95,6.91,4.1,,,77,48.8,34,0.7,-3.5,-6,31,23.46,15,44,8,101.8,101.77,101.7,93.85,93.77,93.68,,,,2.9,2.7,2.3,11.1,0,2,0,0,,,,06:17:00,20:47:00,14.5,6.28,20.78,4,5,13,13,5,5,,,,,,,,,,
2016-04-21,15.6,7.65,7.71,-0.3,,-5,74,47.6,28,-1.9,-3.5,-5,31,19.54,10,43,8,102.3,101.92,101.6,94.31,93.9,93.62,,,,2.5,2.2,2,10.3,0,2.6,0,0,,,,06:20:00,20:45:00,14.42,6.33,20.75,5,5,16,18,4,4,,,,,,,,,,
2016-04-20,14.9,9.3,9.81,3.7,,,55,31.1,22,-3.2,-6.9,-10.8,23,15.04,7,33,8,102.4,102.17,101.6,94.38,94.23,93.75,,,,3.3,2.8,2.2,8.7,0,4.3,0,0,,,,06:22:00,20:44:00,14.37,6.37,20.73,5,5,16,16,2,5,,,,,,,,,,
2016-04-19,24.1,16.55,17.4,9,,,34,24.7,16,-0.2,-3.3,-9.9,23,10.04,3,43,19,101.5,101.33,101.1,93.66,93.52,93.28,,,,4.1,3.3,2.6,1.4,0,11.6,6.5,0,,,,06:24:00,20:42:00,14.3,6.4,20.7,4,5,26,26,6,6,,,,,,,,,,
2016-04-18,26.2,17.75,18.1,9.3,,,44,22.6,9,-1.9,-6,-12,35,24.58,9,54,17,102.6,102.16,101.4,94.7,94.28,93.58,,,,4,3.3,2.8,0.2,0,12.8,7.8,0,,,,06:26:00,20:40:00,14.23,6.43,20.67,5,5,24,24,11,11,,,,,,,,,,
2016-04-17,22.7,14.14,15.34,5.6,,,53,29.2,16,-2.3,-3.5,-5.2,24,8.92,4,33,19,102.8,102.64,102.5,94.8,94.68,94.55,,,,4.1,3.3,2.6,3.9,0,9.1,4.1,0,,,,06:29:00,20:38:00,14.15,6.48,20.63,5,5,23,23,8,8,,,,,,,,,,
2016-04-16,18.2,11.39,11.88,4.6,,,53,34.8,22,-0.7,-3.8,-6.7,26,11.83,3,41,18,102.5,102.37,102,94.53,94.37,94.06,,,,3.7,2.9,2.2,6.6,0,6.4,1.4,0,,,,06:31:00,20:36:00,14.08,6.52,20.6,4,4,18,18,6,7,,,,,,,,,,
2016-04-15,15.6,6.19,6.78,-3.2,,-6,89,52.4,25,-1.8,-4.1,-7.1,27,15.29,4,44,15,102.2,102.07,101.9,94.14,94.02,93.82,,,,3,2.5,2,11.8,0,1.2,0,0,,,0,06:33:00,20:34:00,14.02,6.55,20.57,4,4,15,15,3,3,,,,,,,,,,
2016-04-14,12.4,6.05,5.96,-0.3,,-1,94,61.9,30,1.4,-1.7,-5.3,17,10,1,30,33,101.8,101.3,101,93.78,93.33,93.12,,,,3.5,2.9,2.3,11.9,0,1.1,0,0,,,,06:35:00,20:33:00,13.97,6.58,20.55,4,4,12,12,-3,-2,,,,,,,,,,
2016-04-13,16.1,9.95,10.76,3.8,,,83,49.4,27,3.8,-0.1,-5.5,24,10.67,2,52,32,101,100.82,100.7,93.11,92.96,92.84,,,,3.9,3.1,2.8,8.1,0,5,0,0,,,,06:38:00,20:31:00,13.88,6.63,20.52,4,4,16,16,0,0,,,,,,,,,,
2016-04-12,19.2,11.7,12.24,4.2,,,86,49.1,24,4.9,0.4,-3.3,13,8.25,0,,,101.1,100.87,100.6,93.15,92.99,92.79,,,,4.1,2.9,2.2,6.3,0,6.7,1.7,0,,,,06:40:00,20:29:00,13.82,6.67,20.48,4,4,20,20,3,4,,,,,,,,,,
2016-04-11,16.1,6.7,6.76,-2.7,,-8,69,46,26,4.2,-4.9,-9.7,21,13.67,4,35,26,101.9,101.27,100.9,93.76,93.26,92.95,,,,2.9,2.6,2.4,11.3,0,1.7,0,0,,,,06:42:00,20:27:00,13.75,6.7,20.45,4,4,16,16,0,1,,,,,,,,,,
2016-04-10,5.3,0.79,0.15,-3.7,,-7,72,56.3,38,-6.7,-7.8,-8.6,14,8.21,4,,,102.3,102.09,101.9,94.14,93.95,93.78,,,,3,2.6,2.2,17.2,0,0,0,0,,,,06:45:00,20:25:00,13.67,6.75,20.42,3,4,5,5,-4,-4,,,,,,,,,,
2016-04-09,13.1,5.6,6.54,-1.9,,-4,84,60.6,35,5.6,-0.9,-7.5,37,24.79,6,63,30,101.9,100.72,99.9,93.8,92.83,92.15,,,,2.8,2.3,2,12.4,0,0.6,0,0,,,,06:47:00,20:23:00,13.6,6.78,20.38,3,4,11,11,-5,-4,,,,,,,,,,
2016-04-08,18.5,10.55,10.4,2.6,,,80,44.5,25,5.9,-2,-4.6,36,16.67,1,87,29,102.1,100.92,99.5,94.13,93.01,91.68,,,,3.3,2.9,2.5,7.5,0,5.5,0.6,0,,,,06:50:00,20:22:00,13.53,6.83,20.37,4,4,23,23,5,6,,,,,,,,,,
2016-04-07,14,6.95,7.02,-0.1,,-3,80,49.4,25,-2.1,-4.1,-7.8,19,9.21,3,37,32,102.5,102.36,102.2,94.4,94.3,94.16,,,,3.6,3,2.8,11.1,0,2,0,0,,,,06:52:00,20:20:00,13.47,6.87,20.33,3,4,15,15,1,1,,,,,,,,,,
2016-04-06,13,8.35,8.87,3.7,,,66,45.6,32,1.6,-2.6,-4.6,34,21.5,5,59,30,102.3,101.6,101,94.29,93.64,93.13,,,,2.8,2.6,2.2,9.7,0,3.4,0,0,,,,06:54:00,20:18:00,13.4,6.9,20.3,3,4,12,12,0,0,,,,,,,,,,
2016-04-05,13.8,6.85,7.08,-0.1,,-3,98,60.8,27,1.5,-1.6,-5.9,30,13.33,3,46,31,101.7,101.45,101,93.66,93.46,93.12,,,,2.8,2.4,2.1,11.2,0,1.8,0,2.7,,,,06:57:00,20:16:00,13.32,6.95,20.27,3,4,13,13,0,6,,,,,,,,,,
2016-04-04,14.1,7,5.41,-0.1,,,86,63.8,36,-0.2,-1.6,-3.2,26,15.67,8,41,14,101.9,101.24,100.7,93.88,93.26,92.79,,,,2.6,2.2,2,11,0,2,0,0,,,,06:59:00,20:14:00,13.25,6.98,20.23,,,17,17,3,4,,,,,,,,,,
2016-04-03,14.3,8,7.47,1.7,,,84,56.8,32,0.4,-1.3,-3.5,21,14.83,9,35,29,101.9,101.57,100.9,93.91,93.62,93.08,,,,2.6,2.4,2,10,0,3,0,0,,,,07:01:00,20:12:00,13.18,7.02,20.2,3,3,14,14,1,2,,,,,,,,,,
2016-04-02,21.5,12.7,13.39,3.9,,,72,38.4,22,-0.2,-1.8,-4.7,31,17.62,3,54,31,101.2,100.62,100.3,93.29,92.79,92.47,,,,3.2,2.5,2.3,5.3,0,7.7,2.7,0,,,,07:04:00,20:11:00,13.12,7.07,20.18,4,4,22,22,4,4,,,,,,,,,,
2016-04-01,17.7,9.75,9.7,1.8,,,76,50.2,26,0.7,-1.3,-3,13,7.25,2,,,101.9,101.67,101.3,93.88,93.69,93.36,,,,3.6,2.9,2.6,8.2,0,4.8,0,0,,,,07:06:00,20:09:00,13.05,7.1,20.15,4,4,18,18,5,5,,,,,,,,,,
2016-03-31,8.9,4.8,4.58,0.7,,,93,62.1,29,1,-3.1,-9.3,18,9.54,2,28,36,102.4,102.18,101.7,94.34,94.11,93.7,,,,3,2.9,2.8,13.2,0,0,0,0.2,,,,07:09:00,20:07:00,12.97,7.15,20.12,3,3,10,10,2,3,,,,,,,,,,
2016-03-30,12.7,8.25,8.82,3.8,,,84,53.7,32,2.1,-0.4,-3.9,26,15.58,7,37,31,102.2,101.66,101.4,94.11,93.69,93.46,,,,,,,9.8,0,3.2,0,0,,,,07:11:00,20:05:00,12.9,7.18,20.08,3,3,12,12,-1,0,,,,,,,,,,
2016-03-29,14,7,7.2,0,,,94,52.7,26,0.7,-3.1,-6.4,22,11.29,2,37,31,102.2,101.92,101.6,94.09,93.89,93.64,,,,3.7,3.2,2.8,11,0,2,0,0,,,0,07:14:00,20:03:00,12.82,7.23,20.05,3,3,13,13,5,7,,,,,,,,,,
2016-03-28,13.4,6.95,5.57,0.5,,,92,71.2,35,2,0.1,-3.7,23,7.33,1,52,33,102,101.64,101.2,93.98,93.63,93.2,,,,3.6,2.7,2.2,11.1,0,2,0,0.3,,,0,07:16:00,20:02:00,12.77,7.27,20.03,3,3,11,11,-2,-2,,,,,,,,,,
2016-03-27,13.4,6.75,5.82,0.1,,,76,59,28,1.3,-2.4,-5.4,26,14.92,8,44,19,101.2,100.95,100.7,93.2,92.99,92.81,,,,2.6,2.3,1.9,11.2,0,1.8,0,0,,,0,07:18:00,20:00:00,12.7,7.3,20,3,3,12,12,-1,2,,,,,,,,,,
2016-03-26,9.6,5.3,4.72,1,,,82,62.9,41,-0.4,-2.2,-4.2,15,9,5,,,101.5,101.36,101.2,93.45,93.36,93.23,,,,3,2.4,2.1,12.7,0,0.3,0,0,,,0,07:21:00,19:58:00,12.62,7.35,19.97,3,3,10,10,-4,-3,,,,,,,,,,
2016-03-25,9,3.7,3.02,-1.6,,-5,95,74.5,42,0.5,-1.6,-3.7,15,10.08,5,,,101.6,101.56,101.5,93.54,93.47,93.43,,,,2.8,2.5,2.1,14.3,0,0,0,0.2,,,0,07:23:00,19:56:00,12.55,7.38,19.93,,,9,9,-2,-1,,,,,,,,,,
2016-03-24,2,0.19,-0.41,-1.6,,-6,97,93.2,88,0,-1.4,-2.2,19,12.38,6,,,101.6,101.1,100.8,93.46,93.06,92.81,,,,3.3,3.1,2.7,17.8,0,0,0,0,,,0,07:26:00,19:54:00,12.47,7.43,19.9,,,2,2,-3,-3,,,,,,,,,,
2016-03-23,7.5,1.29,0.82,-4.9,,-8,91,75,54,-0.4,-3.4,-6.1,13,8.08,2,,,101.9,101.59,101,93.71,93.48,93,,,,3.5,3.1,2.8,16.7,0,0,0,0,,,3,07:28:00,19:52:00,12.4,7.47,19.87,3,3,4,5,-2,-1,,,,,,,,,,
2016-03-22,-1.2,-3.25,-3.45,-5.3,,-10,97,83.5,69,-4.2,-5.9,-7.3,17,10.62,2,,,101.9,101.69,101.4,93.71,93.52,93.26,,,,3,2.8,2.6,21.2,0,0,0,0.9,,,4,07:31:00,19:51:00,12.33,7.52,19.85,,,-1,-1,-7,-5,,,,,,,,,,
2016-03-21,-0.2,-1.95,-2.04,-3.7,,-9,98,92.5,84,-2.7,-3.2,-4.2,19,15.29,11,,,101.4,101.17,101.1,93.25,93.1,93,,,,2.9,2.7,2.4,19.9,0,0,0,5.4,,,0,07:33:00,19:49:00,12.27,7.55,19.82,,,1,1,-5,-4,,,,,,,,,,
2016-03-20,8.7,2.49,2.1,-3.7,,-5,91,66.5,41,-1.9,-4,-6.3,19,8.88,2,,,101.9,101.65,101.3,93.83,93.58,93.26,,,,3.1,2.3,2,15.5,0,0,0,0,,,0,07:36:00,19:47:00,12.18,7.6,19.78,3,3,9,9,-2,-1,,,,,,,,,,
2016-03-19,9.6,3.15,2.33,-3.3,,-9,70,51.6,28,-5.8,-7.3,-9.1,25,16.42,2,35,19,102.6,102.24,101.9,94.47,94.12,93.85,,,,3.2,2.4,2.1,14.8,0,0,0,0,,,0,07:38:00,19:45:00,12.12,7.63,19.75,,,7,7,-5,-5,,,,,,,,,,
2016-03-18,6,-1.2,-1.43,-8.4,,-11,89,62.6,31,-6.2,-8.6,-10.6,21,7.71,2,27,17,103.3,103.02,102.7,94.98,94.77,94.51,,,,3.3,2.9,2.5,19.2,0,0,0,0.2,,,0,07:40:00,19:43:00,12.05,7.67,19.72,,,3,3,-7,-6,,,,,,,,,,
2016-03-17,0,-3.25,-2.77,-6.5,,-9,85,72.8,60,-4.6,-7.1,-9.2,27,14.96,3,43,36,103.3,102.89,102.3,94.97,94.66,94.19,,,,3,2.5,2.3,21.2,0,0,0,0,,,0,07:43:00,19:41:00,11.97,7.72,19.68,,,-1,-1,-9,-8,,,,,,,,,,
2016-03-16,4.7,0.45,-0.65,-3.8,,-8,90,75.4,51,-2.9,-4.6,-6.3,26,14,7,50,29,102.3,101.67,101.4,94.15,93.55,93.28,,,,3.1,2.6,2.3,17.6,0,0,0,0,,,0,07:45:00,19:40:00,11.92,7.75,19.67,,,6,6,-5,-4,,,,,,,,,,
2016-03-15,3.9,0.89,0.55,-2.1,,-5,84,69.7,56,-3.5,-4.5,-5.5,18,11.71,4,32,29,101.4,101.15,100.8,93.28,93.08,92.75,,,,3.2,2.5,2.1,17.1,0,0,0,0,,,0,07:48:00,19:38:00,11.83,7.8,19.63,,,5,5,-4,-4,,,,,,,,,,
2016-03-14,2,-0.25,-0.62,-2.5,,-6,96,83.1,66,-2.4,-3.2,-4.6,16,10.46,6,,,100.8,100.14,99.6,92.73,92.16,91.66,,,,4,2.7,2.2,18.2,0,0,0,0,,,0,07:50:00,19:36:00,11.77,7.83,19.6,,,2,2,-3,-1,,,,,,,,,,
2016-03-13,9.1,4.34,3.66,-0.4,,-1,98,69,30,1,-2.3,-7.9,25,14.87,4,48,30,99.6,99.55,99.3,91.75,91.67,91.42,,,,4,2.7,2,13.7,0,0,0,2.4,,,,07:53:00,19:34:00,11.68,7.88,19.57,,,8,8,-5,1,,,,,,,,,,
2016-03-12,10.7,6.44,6.31,2.2,,,88,53,34,0.8,-3,-8.1,23,11.21,2,35,12,100.4,99.71,99.3,92.48,91.85,91.47,,,,3,2.4,2,11.6,0,1.4,0,0,,,,07:53:00,19:34:00,11.68,7.88,19.57,,,12,12,1,1,,,,,,,,,,
2016-03-11,12,7.3,6.29,2.6,,,62,48.8,28,-2.2,-4.2,-6.7,17,10.67,6,28,28,100.9,100.6,99.9,92.92,92.67,92.04,,,,3.9,2.9,2.5,10.7,0,2.3,0,0,,,0,06:57:00,18:30:00,11.55,6.95,18.5,,,9,11,2,2,,,,,,,,,,
2016-03-10,13.4,5.95,3.81,-1.5,,-7,92,74,46,2.6,-0.8,-3.4,18,12.5,1,27,36,100.6,99.74,99.1,92.6,91.83,91.3,,,,2.9,2.3,1.9,12.1,0,1,0,0,,,0,07:00:00,18:28:00,11.47,7,18.47,,,11,12,1,1,,,,,,,,,,
2016-03-09,9.4,2.9,2.24,-3.6,,-6,100,75.4,29,0.3,-2.7,-8.1,15,7.83,1,,,101.1,100.96,100.6,93.04,92.93,92.67,,,,3.2,2.8,2.6,15.1,0,0,0,0,,,0,07:02:00,18:27:00,11.42,7.03,18.45,,,8,8,-6,-4,,,,,,,,,,
2016-03-08,2.7,0.75,-0.22,-1.2,,-5,100,95.6,79,-0.2,-0.9,-1.7,11,7.25,2,,,101,100.95,100.9,92.96,92.89,92.82,,,,3.1,2.5,2.2,17.2,0,0,0,0,,,1,07:04:00,18:25:00,11.35,7.07,18.42,,,4,4,-6,-4,,,,,,,,,,
2016-03-07,0.4,-0.3,-0.25,-1,,-4,100,97,92,0.2,-0.7,-1.2,10,6.42,3,,,101,100.67,100.1,92.98,92.65,92.15,,,,3.6,2.7,2.3,18.3,0,0,0,1,,,2,07:07:00,18:23:00,11.27,7.12,18.38,,,3,5,-4,-3,,,,,,,,,,
2016-03-06,1.4,-0.95,-0.62,-3.3,,-6,99,94.5,88,0.2,-1.4,-3.5,19,10.75,1,33,16,100.2,100.03,99.8,92.28,92.06,91.81,,,,3.5,2.8,2.2,18.9,0,0,0,3.5,,,0,07:09:00,18:21:00,11.2,7.15,18.35,,,3,6,-2,0,,,,,,,,,,
2016-03-05,13.8,5.8,4.2,-2.2,,-5,97,71.6,32,1.2,-1.5,-3.8,12,6.71,1,,,100.3,99.95,99.6,92.32,92.03,91.74,,,,3.7,3,2.3,12.2,0,0.8,0,0,,,0,07:11:00,18:19:00,11.13,7.18,18.32,,,9,12,-3,-3,,,,,,,,,,
2016-03-04,6.6,1.6,0.8,-3.4,,-7,94,82.6,63,0,-1.9,-4.9,22,13.12,3,32,18,101.7,101.11,100.3,93.56,93.06,92.31,,,,2.8,2.5,1.8,16.4,0,0,0,0,,,0,07:14:00,18:17:00,11.05,7.23,18.28,,,5,5,-3,1,,,,,,,,,,
2016-03-03,2.1,0.85,0.57,-0.4,,-5,93,88,81,-0.5,-1.2,-2.1,20,11.54,2,32,16,101.4,100.99,100.6,93.34,92.94,92.62,,,,2.7,2.4,2.1,17.1,0,0,0,0,,,0,07:16:00,18:15:00,10.98,7.27,18.25,,,4,4,-6,-5,,,,,,,,,,
2016-03-02,3.4,0.5,0.2,-2.4,,-5,89,80.8,69,-1.6,-2.8,-4,21,11.5,7,29,14,101.6,101.31,100.8,93.53,93.25,92.76,,,,3.5,3,2.4,17.5,0,0,0,0,,,0,07:19:00,18:13:00,10.9,7.32,18.22,,,2,2,-3,-3,,,,,,,,,,
2016-03-01,6.8,-1.5,-1.4,-9.8,,-12,96,75.2,44,-3.8,-5.7,-9.9,12,7.25,2,,,101.9,101.41,100.8,93.69,93.26,92.77,,,,3.5,3.1,2.8,19.5,0,0,0,0.2,,,0,07:21:00,18:11:00,10.83,7.35,18.18,,,3,3,-4,-3,,,,,,,,,,
2016-02-29,-6.2,-10.25,-10.29,-14.3,,-22,95,79.1,66,-6.5,-13.2,-16.6,19,11.54,4,32,14,102.2,102.05,101.9,93.81,93.74,93.65,,,,3.3,2.7,2.4,28.2,0,0,0,1.3,,,0,07:23:00,18:09:00,10.77,7.38,18.15,,,-6,-6,-10,-9,,,,,,,,,,
2016-02-28,1.3,-5.69,-5.15,-12.7,,-22,91,75.7,57,-2,-8.8,-18.5,31,16.42,5,41,8,102,101.46,101.1,93.74,93.34,93.03,,,,2.9,2.5,2.3,23.7,0,0,0,0.2,,,0,07:25:00,18:08:00,10.72,7.42,18.13,,,-2,-1,-14,-14,,,,,,,,,,
2016-02-27,7,3.1,2.73,-0.8,,-4,92,79.6,63,2.1,-0.6,-2.9,23,10.88,0,43,34,101.2,100.78,100.4,93.2,92.82,92.51,,,,5.3,3,2.2,14.9,0,0,0,0,,,0,07:28:00,18:06:00,10.63,7.47,18.1,,,6,6,-6,-6,,,,,,,,,,
2016-02-26,15.3,5.75,4.48,-3.8,,-5,82,56.5,23,-2.4,-4.6,-6.3,10,5,0,,,101.7,101.09,100.4,93.6,93.08,92.52,,,,5.4,3.9,3.3,12.2,0,0.8,0,0,,,4,07:30:00,18:04:00,10.57,7.5,18.07,,,8,13,-3,-3,,,,,,,,,,
2016-02-25,9.5,1.45,1.28,-6.6,,-10,84,62.1,39,-3.4,-5.6,-8.4,18,10.42,5,27,20,102.4,102.1,101.7,94.21,93.95,93.6,,,,4,3.3,2.7,16.6,0,0,0,0,,,6,07:32:00,18:02:00,10.5,7.53,18.03,,,7,7,-3,-3,,,,,,,,,,
2016-02-24,2.5,-3.75,-2.45,-10,,-11,77,59.6,46,-7.4,-9.4,-13.1,21,10.75,1,32,18,103,102.78,102.4,94.73,94.55,94.27,,,,4.6,3.4,2.7,21.8,0,0,0,0,,,7,07:35:00,18:00:00,10.42,7.58,18,,,2,2,-6,-5,,,,,,,,,,
2016-02-23,3.8,0.25,0.04,-3.3,,-7,66,54.3,44,-6.3,-8.2,-11,26,14.58,7,43,29,102.7,102.44,102.3,94.52,94.29,94.18,,,,3.1,2.8,2.4,17.8,0,0,0,0,,,7,07:37:00,17:58:00,10.35,7.62,17.97,,,4,5,-11,-8,,,,,,,,,,
2016-02-22,6.3,0.1,0.38,-6.1,,-10,70,57,43,-5.1,-7.4,-10.6,23,12.58,7,39,29,102.3,101.9,101.5,94.14,93.77,93.43,,,,4.4,3.3,2.7,17.9,0,0,0,0,,,8,07:39:00,17:56:00,10.28,7.65,17.93,,,3,4,-5,-4,,,,,,,,,,
2016-02-21,5.7,0.7,1.15,-4.3,,-6,84,60.6,36,-3.9,-6,-8.5,18,9.88,1,,,102.5,102.07,101.5,94.24,93.92,93.4,,,,3.4,2.9,2.5,17.3,0,0,0,0,,,8,07:41:00,17:54:00,10.22,7.68,17.9,,,4,4,-10,-9,,,,,,,,,,
2016-02-20,-4.3,-7.55,-7.82,-10.8,,-17,94,81.2,69,-5.2,-10.5,-14.4,14,9.08,2,,,102.5,102.26,101.6,94.22,93.97,93.37,,,,2.9,2.6,2.1,25.6,0,0,0,1,,,7,07:43:00,17:52:00,10.15,7.72,17.87,,,-3,-3,-6,-4,,,,,,,,,,
2016-02-19,-0.2,-4.69,-6.7,-9.2,,-16,94,75.3,62,-3.1,-10.4,-14,22,13.46,5,41,35,101.5,100.75,99.5,93.25,92.65,91.58,,,,2.7,2.2,1.7,22.7,0,0,0,0.2,,,7,07:46:00,17:50:00,10.07,7.77,17.83,,,-6,-6,-11,-6,,,,,,,,,,
